Date,Close,Jupiter_Lon,Jupiter_Speed,Jupiter_Retro,Saturn_Lon,Saturn_Speed,Saturn_Retro,Uranus_Lon,Uranus_Speed,Uranus_Retro,Neptune_Lon,Neptune_Speed,Neptune_Retro,Pluto_Lon,Pluto_Speed,Pluto_Retro,Saturn_Neptune_Angle,Log_Return,Target_Bullish_6M,Target_Short_Alert_1M,Target_Short_Alert_3M
2008-07-01,4332.9501953125,288.4699880620479,-0.12571907253784775,1,154.55789408199115,0.09003958698154371,0,352.6482890570002,-0.0035534455989513825,1,323.92528840356,-0.017507575681622617,1,269.5547095450314,-0.02532829337583005,1,169.36739432156884,0.06986781501269047,0,0,1
2008-08-01,4360.0,284.670015929079,-0.10552229751567804,1,157.79602949166545,0.11624876587767592,0,352.1738680227532,-0.026036952212507722,1,323.22511830811976,-0.02628158528323849,1,268.86298650381895,-0.017920935001322504,1,165.4290888164543,0.006223408942828203,0,1,1
2008-09-01,3921.199951171875,282.6052018392788,-0.02147614210303121,1,161.59312695329558,0.12600018087265474,0,351.13390399548626,-0.03895086528214739,1,322.3925920850363,-0.02582408111896073,1,268.5113677812036,-0.004032404092846923,1,160.79946513174073,-0.10607434040785135,0,1,1
2008-10-01,2885.60009765625,283.38858553651124,0.07235220359466754,0,165.31296085109122,0.11928387388546878,0,349.9548670188328,-0.03722737575196836,1,321.7403055030102,-0.016413326308350386,1,268.6271962940965,0.01174279180336385,0,156.42734465191896,-0.3066648325032849,1,1,1
2008-11-01,2755.10009765625,286.9157109491651,0.15108129407492762,0,168.67545209943313,0.0946066016070193,0,349.02098706639055,-0.02091906074530855,1,321.4683726161979,-0.00044266721028433936,1,269.2239972093777,0.026130666169720162,0,152.79292051676475,-0.046279109417391426,1,0,0
2008-12-01,2959.14990234375,292.2740096659073,0.2021912181774627,0,170.93746715641973,0.053583819209413214,0,348.74486909672515,0.0032955749229145884,0,321.7093363373018,0.016375579713614478,0,270.1531246462656,0.034793301937687315,0,150.77186918088208,0.07144825690098913,1,1,0
2009-01-01,2874.800048828125,299.03870791502965,0.23039378025747295,0,171.766414553384,-0.0013824919789015677,1,349.251171059294,0.02881650224579571,0,322.44750365282454,0.030343863008928638,0,271.27432277460764,0.0361823142461885,0,150.68108909944053,-0.028918908336376888,1,1,0
2009-02-01,2763.64990234375,306.32435967138434,0.2360508556928633,0,170.87998187789063,-0.05355705707739411,1,350.4644164616544,0.0479569218730983,0,323.51961401839077,0.0374747146876809,0,272.3136731156499,0.029561880267060338,0,152.63963214050014,-0.0394308891208383,1,0,0
2009-03-01,3020.949951171875,312.78822541839975,0.22271927694561525,0,168.96186233095415,-0.07857199914465925,1,351.94734542466955,0.05644566457255752,0,324.5754712046141,0.036790137403359416,0,272.98900160231835,0.017916384494955216,0,155.61360887365993,0.08901910081722071,1,0,0
2009-04-01,3473.949951171875,319.1950284131773,0.18674385222253792,0,166.58834981159166,-0.06778320333769265,1,353.704259954381,0.05507272251891168,0,325.60677126499905,0.028577700484700652,0,273.2977471993102,0.001759047873582662,0,159.0184214534074,0.13972092573544934,1,0,0
2009-05-01,4448.9501953125,323.9849704804158,0.12849128270634194,0,165.11995202920104,-0.02657480580558445,1,355.2067109799413,0.04360528006244982,0,326.2693577450319,0.014917165356240839,0,273.11840475169197,-0.01320653560177133,1,161.14940571583088,0.2473758961521429,1,1,0
2009-06-01,4291.10009765625,326.71349065982946,0.04354725187671746,0,165.1173666104279,0.026520664624009656,0,356.2656137995989,0.023532961425326702,0,326.4747387472282,-0.0018249656839077943,1,272.53132404719565,-0.02350288877365646,1,161.35737213680028,-0.036125024094298894,1,0,0
2009-07-01,4636.4501953125,326.5990568948367,-0.051186176752266076,1,166.62130628906797,0.07195797770057058,0,356.62218965053523,-0.0001446471734941857,1,326.19150048329556,-0.01652115047250692,1,271.7760652091845,-0.025449022264273237,1,159.57019419422758,0.07740589624218347,1,0,0
2009-08-01,4662.10009765625,323.7643888381601,-0.12239991886289132,1,169.4068696755556,0.10520729275220123,0,356.2464838466093,-0.023299613565791005,1,325.51395682236944,-0.02587029837542849,1,271.0702985399908,-0.018676955582364083,1,156.10708714681383,0.00551698202291739,1,0,0
2009-09-01,5083.9501953125,319.83223812990246,-0.11603191545002134,1,172.97660040030374,0.1223598851269716,0,355.26530071380336,-0.037949114214888335,1,324.68079183709375,-0.026196088178656308,1,270.68615436407515,-0.005247262560428634,1,151.70419143679,0.08662254556874469,1,1,0
2009-10-01,4711.7001953125,317.39243544945003,-0.038494311622475824,1,176.69809381200955,0.12298010141589558,0,354.0823148431859,-0.03840737823341083,1,324.0052644262836,-0.017489066612432286,1,270.76159559267194,0.010350978904933814,0,147.30717061427404,-0.07603973837804553,1,0,0
2009-11-01,5032.7001953125,317.7853811009957,0.06331993239141334,0,180.2989035465212,0.10617369013617917,0,353.08179474944205,-0.023889839750688743,1,323.6937391725897,-0.0018798292537845936,1,271.31808040491774,0.024910604734237892,0,143.3948356260685,0.06590783968740303,1,0,1
2009-12-01,5201.0498046875,320.9820331685039,0.1456782723105829,0,183.02124724624798,0.07244133735168062,0,352.7044809717258,-0.00030535510207545393,1,323.89313393762785,0.015065758988940057,0,272.218503766442,0.034067884687753965,0,140.87188669137987,0.032903832498163706,1,1,0
2010-01-01,4882.0498046875,326.4601251991479,0.2029871629190675,0,184.51781576649557,0.02209838308493907,0,353.10279362000574,0.02564044201857172,0,324.5967368957754,0.029493942769599504,0,273.3268246822647,0.03611206725049292,0,140.07892112927982,-0.06329531711177615,1,0,0
2010-02-01,4922.2998046875,333.2929559179804,0.2336076026269127,0,184.33455411008055,-0.03316381847660253,1,354.23305938391854,0.04585069567227509,0,325.6507290580798,0.037176473121587054,0,274.37255245606315,0.03005800629646695,0,141.31617494799923,0.008210687649024275,1,0,0
2010-03-01,5249.10009765625,339.9888361845647,0.2415444056622957,0,182.84145783734564,-0.06973874375979805,1,355.67663604351185,0.05566200500715273,0,326.70747740259026,0.03707792561063276,0,275.0687845634473,0.018854566260617007,0,143.8660195652446,0.06428079067560825,1,0,0
2010-04-01,5278.0,347.3635932447059,0.2307381037189055,0,180.46988919470067,-0.07639935482643653,1,357.4348280143873,0.05583757640462884,0,327.75825008496,0.029459644379737387,0,275.4119728400242,0.00296071962557128,0,147.28836089025936,0.00549058614020599,1,1,0
2010-05-01,5086.2998046875,353.8836503749819,0.20054599250037117,0,178.54330952350693,-0.047099280651825004,1,358.98241764929475,0.045789271484610275,0,328.45450072045935,0.016241567260418078,0,275.26858770746713,-0.012044689911989434,1,149.91119119695242,-0.036996625770243693,1,0,0
2010-06-01,5312.5,359.3263519900908,0.14648619405499294,0,177.83514506026196,0.002946278798277383,0,0.12550990893497307,0.02677218745945596,0,328.70225691334696,-0.0003955145362277667,1,274.71006696248816,-0.022798964600089157,1,150.867111853085,0.04351192193964644,1,0,0
2010-07-01,5367.60009765625,2.62515962910304,0.06947497971647008,0,178.67308513360916,0.05172948689479594,0,0.5844433533294111,0.0033844985495022294,0,328.4568044744845,-0.015435146410439023,1,273.96462662188475,-0.025488004832384344,1,149.78371934087534,0.01031836518778294,1,0,0
2010-08-01,5402.39990234375,3.269363635441933,-0.029434047767160028,1,180.92736710515953,0.09126510526333366,0,0.3106187381137826,-0.020439261890273577,1,327.8034408172927,-0.025474532646105132,1,273.24665399761557,-0.019469262312813266,1,146.87607371213318,0.006462381763720055,0,0,0
2010-09-01,6029.9501953125,0.9298477443805526,-0.11427506605557732,1,184.176549352131,0.11563468066043853,0,359.39527855463956,-0.036718146124535576,1,326.9712606230349,-0.026563626616100313,1,272.83137965578703,-0.006465496778802669,1,142.7947112709039,0.10989547001911538,0,0,0
2010-10-01,6017.7001953125,357.0677967758825,-0.12846291542531724,1,187.80209493456735,0.12343797569834888,0,358.2170818617663,-0.039300363313951064,1,326.2739218429135,-0.01850379751095188,1,272.8673996593547,0.009027913485205673,0,138.47182690834617,-0.0020335922481923394,0,1,1
2010-11-01,5862.7001953125,354.0015647277025,-0.05819927063073092,1,191.53287520724643,0.11426510510141152,0,357.15708456311046,-0.02671539392986022,1,325.9235186022851,-0.003299813111005595,1,273.3839310523948,0.023733159241798935,0,134.3906433950387,-0.026094877329450743,0,0,1
2010-12-01,6134.5,353.7752646985782,0.04359668538768555,0,194.60769502095923,0.08785070170207716,0,356.6811305048973,-0.003974876404938037,1,326.08091974738835,0.013676654378731008,0,274.2550503508665,0.033288059401355076,0,131.47322472642912,0.04531829360559013,0,1,1
2011-01-01,5505.89990234375,356.61887648220454,0.13530084776915668,0,196.6823362698307,0.043491345833348294,0,356.96966349323424,0.022324506181819716,0,326.74864928221075,0.028571988442884826,0,275.34908583980604,0.03596967444592144,0,130.06631301238005,-0.10810834843535691,0,1,0
2011-02-01,5333.25,1.8521921545153208,0.19729632923814572,0,197.19165535838644,-0.011173431708099466,1,358.01272638109054,0.04368978835048328,0,327.7831497735133,0.03692162945941049,0,276.39961073441674,0.030566507683401953,0,130.59149441512685,-0.03185941836414369,0,0,0
2011-03-01,5833.75,7.867977495638629,0.2289644972706085,0,196.2291729193098,-0.055246447136934114,1,359.41183573131804,0.05480832317244025,0,328.8393494977192,0.037414419781332184,0,277.1151723471855,0.01980958880288563,0,132.61017657840938,0.08969920983228828,0,0,1
2011-04-01,5749.5,15.219120939852873,0.241815833203416,0,194.07468265298266,-0.07774066062011657,1,1.1655573452520855,0.0564556243950976,0,329.9083129204243,0.030311797588078178,0,277.4914640545944,0.004102116526497346,0,135.83363026744163,-0.014547123775305875,0,1,1
2011-05-01,5473.10009765625,22.418572416913225,0.23524320370918206,0,191.88083203110574,-0.06285128065148424,1,2.752754098793646,0.04775425907047647,0,330.63704207573187,0.017461922572061295,0,277.3832103906818,-0.010993010168428921,1,138.75621004462613,-0.04926769315406488,0,0,1
2011-06-01,5647.39990234375,29.360638520494398,0.2093826056764182,0,190.55813446104142,-0.019472785902359176,1,3.975461946448699,0.02985758568328019,0,330.92647858692465,0.0009806664016631472,0,276.8533521933362,-0.022116653913384347,1,140.36834412588323,0.03135004360850645,0,1,1
2011-07-01,5482.0,35.007418502847685,0.16343756024464628,0,190.72388003367456,0.030387988014893116,0,4.535101605298602,0.006929150748941441,0,330.71933310264916,-0.01429084687721515,1,276.1191776923679,-0.025421009484760504,1,139.9954530689746,-0.029725247080429812,0,1,1
2011-08-01,5001.0,39.010688452471925,0.09026016935914864,0,192.3880293530162,0.07509356522783546,0,4.3655834507212,-0.017439681939261414,1,330.0917750041042,-0.024999180762580554,1,275.39127868048485,-0.020136861841885605,1,137.70374565108798,-0.09183210544382746,1,0,1
2011-09-01,4943.25,40.34792892624844,-0.007076290222966848,1,195.23556952672521,0.10609827534320711,0,3.5226567567205604,-0.03529285806792884,1,329.2624505811004,-0.02691641213994812,1,274.9467930343105,-0.0076510659782031715,1,134.02688105437517,-0.011614882817964725,1,0,1
2011-10-01,5326.60009765625,38.688996977261425,-0.09939966233153186,1,198.6771155299775,0.12081278479850856,0,2.357840554292573,-0.039937879260653245,1,328.54477262479054,-0.019497892865810048,1,274.9444504944262,0.007715958800291037,0,129.86765709481304,0.07469014466203305,0,1,1
2011-11-01,4832.0498046875,34.82106781612215,-0.13516037478248613,1,202.43895880508296,0.1189878437380934,0,1.2461183498815633,-0.029250099822195372,1,328.15636161109285,-0.004626616796957119,1,275.421391887212,0.022611423915026973,0,125.71740280600989,-0.09744238643995458,1,1,0
2011-12-01,4624.2998046875,31.383211635224598,-0.08115122812487295,1,205.764814555666,0.09980706719613647,0,0.6751210529613823,-0.007492573798401533,1,328.27174295164997,0.01234862944980418,0,276.2628421380945,0.032526338400499934,0,122.50692839598398,-0.04394580191873786,1,0,0
2012-01-01,5199.25,30.439979686323944,0.0228980745237586,0,208.32061064905176,0.06213560863851998,0,0.852918862688046,0.01889559781961494,0,328.90256592922987,0.027559060051735647,0,277.3413316322839,0.035702819967189194,0,120.58195528017811,0.11718941849375081,1,0,0
2012-02-01,5385.2001953125,32.700270479379164,0.1188208572756074,0,209.4751555016022,0.010742503323026897,0,1.8042178261998905,0.04128734875617562,0,329.915686653923,0.03653389974920619,0,278.39467233049965,0.030937576975211326,0,120.4405311523208,0.0351401019754325,0,0,1
2012-03-01,5295.5498046875,37.121131139441026,0.18163448655370365,0,209.05591355549524,-0.03851449922711897,1,3.2073752942298226,0.05398270663339775,0,331.007314301862,0.03755227770454444,0,279.1484200918304,0.020210113973059936,0,121.95140074636674,-0.016787678037658346,1,0,1
2012-04-01,5248.14990234375,43.42304207339915,0.22064052069317092,0,207.25606585488313,-0.07267427840545776,1,4.953352052887151,0.05680276149584939,0,332.08627358417175,0.030820514134921553,0,279.54108182368185,0.004744718765043898,0,124.83020772928862,-0.008991193411020617,1,1,1
2012-05-01,4924.25,50.32282826942079,0.23606101552287154,0,204.9963347395833,-0.07190122513185332,1,6.567103375937769,0.049128679090296265,0,332.8339874524199,0.01818519382528274,0,279.45250094194995,-0.010346855979148506,1,127.83765271283659,-0.06370363617897978,1,0,0
2012-06-01,5278.89990234375,57.64179951011941,0.232968730028434,0,203.22524130480346,-0.037927226675925775,1,7.847906092202853,0.032094632402561184,0,333.1483339831672,0.001779085143399879,0,278.9404464180029,-0.021664871203813087,1,129.92309267836376,0.0695457454174103,1,0,0
2012-07-01,5229.0,64.36774831760191,0.2123024841856128,0,202.79515259993153,0.010280301270476471,0,8.483792718813818,0.009630547969011938,0,332.9645468500278,-0.01358584994589689,1,278.2151144539782,-0.02528350245220366,1,130.16939425009625,-0.00949766897508364,1,0,0
2012-08-01,5258.5,70.35501958800563,0.16997593702097408,0,203.87889836421962,0.058365388285142906,0,8.395947515250352,-0.014962281122795728,1,332.35322559018306,-0.02462407802721583,1,277.4840800897054,-0.020400311267665793,1,128.47432722596344,0.005625759771952512,1,0,0
2012-09-01,5703.2998046875,74.63803290385867,0.1015904980121483,0,206.2922225049581,0.09492753242811301,0,7.612933232067965,-0.03396298136152331,1,331.52636138423946,-0.02708174662458463,1,277.0244070723709,-0.008310099524707999,1,125.23413887928137,0.08119910546008245,0,0,0
2012-10-01,5619.7001953125,76.36596247347654,0.010169740129032259,0,209.4918041368495,0.11572667411860771,0,6.463692821344028,-0.04025757903014969,1,330.7967862569476,-0.02012788698682486,1,276.99996313725427,0.0068676877914294835,0,121.30498212009809,-0.014766603985183138,1,0,0
2012-11-01,5879.85009765625,75.09388233010897,-0.08912652777571654,1,213.20044717837632,0.12055592107868973,0,5.317036089158922,-0.0311119091668853,1,330.3855824356466,-0.005466162444787387,1,277.45241817717823,0.02184127448979684,0,117.18513525727028,0.04525295153684717,1,0,1
2012-12-01,5905.10009765625,71.5124241497868,-0.13627588000587504,1,216.67213004724826,0.10798088566150926,0,4.675730446802951,-0.010160018025151726,1,330.4757930627445,0.011548236238376114,0,278.2739784911183,0.03198309074553758,0,113.80366301549626,0.004285132854868485,0,0,1
2013-01-01,6034.75,67.72633180821822,-0.09308623762855257,1,219.58286218327171,0.07680368840303035,0,4.7687542101315925,0.01622123071596936,0,331.08439316808614,0.026950718688836035,0,279.3396536364614,0.03543919161578638,0,111.50153098481442,0.021718027826181426,0,1,1
2013-02-01,5693.0498046875,66.33424979952409,0.006855469104438803,0,221.26833708353743,0.029837692839447687,0,5.647493089995826,0.0392896236968319,0,332.08411806047417,0.03624436330876898,0,280.39010878064664,0.030997078580578263,0,110.81578097693674,-0.05828833033193191,0,0,0
2013-03-01,5682.5498046875,67.80467189430823,0.09502649214010905,0,221.4260711152237,-0.0184584637589898,1,6.955443185297963,0.05266226541140219,0,333.1360471052365,0.03770494857232323,0,281.129792118553,0.021008334491520567,0,111.70997599001282,-0.0018460570594067182,1,0,0
2013-04-01,5930.2001953125,71.93140247601448,0.16598053972837828,0,220.12609143935575,-0.06186824629615274,1,8.68588769357088,0.05710853893562564,0,334.2305847055471,0.03165673994590169,0,281.5531875289553,0.005910349880736275,0,114.10449326619133,0.042657930909539565,1,0,1
2013-05-01,5985.9501953125,77.5915238107765,0.20720312744701705,0,217.9744396150259,-0.07576405713848183,1,10.329565330403014,0.050875384987666535,0,335.0092730440401,0.01946842508922982,0,281.4988919807377,-0.009188218802150204,1,117.03483342901424,0.009357117011912245,1,1,1
2013-06-01,5842.2001953125,84.37531329980862,0.22695249957308528,0,215.87044333682493,-0.0545254992765939,1,11.682220248259036,0.03498483851335043,0,335.3649374870413,0.0031600648608818395,0,281.01627645121334,-0.02094712447880789,1,119.49449415021635,-0.024307617538900612,1,0,1
2013-07-01,5742.0,91.24049406457337,0.2278773593254859,0,214.85531855324902,-0.011026811984985774,1,12.415228555679397,0.013105779320098543,0,335.2202620877603,-0.01245334824171673,1,280.30420232222195,-0.025216148392842697,1,120.3649435345113,-0.01729988996308293,1,1,0
2013-08-01,5471.7998046875,98.087712426683,0.21075472481083773,0,215.2975631965353,0.03900720735484119,0,12.43471404913593,-0.011692977219649337,1,334.63698444186196,-0.0240424282040294,1,279.5662139062828,-0.020975463207905234,1,119.33942124532666,-0.04819998744856115,1,0,0
2013-09-01,5735.2998046875,104.08551933440548,0.1724045144962883,0,217.18880000569126,0.08096700540041879,0,11.73524729838875,-0.03200415749626467,1,333.81630737350514,-0.027278500327125376,1,279.08064797271385,-0.009363497852804272,1,116.62750736781388,0.047032431283321095,1,0,0
2013-10-01,6299.14990234375,108.39140433147044,0.11030155069904268,0,220.06124124908408,0.10807465046284837,0,10.6147444364044,-0.040395892104064725,1,333.0691632028528,-0.02107835648097485,1,279.02015039197045,0.005584422024552707,0,113.00792195376872,0.09377466262324252,1,0,1
2013-11-01,6176.10009765625,110.45666060684903,0.01894901982772089,0,223.6379493456484,0.11981015021431278,0,9.430514642955083,-0.03340273826928014,1,332.6211865372094,-0.0068775484458368915,1,279.43379801698757,0.020648240866551464,0,108.98323719156099,-0.019727668043679078,1,0,0
2013-12-01,6304.0,109.5425818092952,-0.07809584111145938,1,227.19000636895345,0.11418825940634222,0,8.701264947751419,-0.013629530676527161,1,332.66908517729377,0.010164108049271167,0,280.22522152813764,0.031192850441951397,0,105.47907880834032,0.02049733244238229,1,1,0
2014-01-01,6089.5,106.05016675339398,-0.1344423723344093,1,230.40298620752694,0.09012123220013876,0,8.68304540714744,0.012744865980031822,0,333.2395190428449,0.025985371971495783,0,281.27416399584075,0.035228590929331026,0,102.83653283531797,-0.03461837601054988,1,0,0
2014-02-01,6276.9501953125,102.17698278317263,-0.10062910828216394,1,232.59496958204764,0.0487945988543541,0,9.463638558572695,0.03664681979550098,0,334.2159303634846,0.035815220329668614,0,282.3254835668634,0.031319548441730925,0,101.62096078143693,0.030318248285812123,1,0,0
2014-03-01,6704.2001953125,100.48247210739287,-0.016445446953772175,1,233.31824130605392,0.0020404178050676437,0,10.713100727552304,0.05123616229824018,0,335.2634218989419,0.03785914636697118,0,283.0805958290347,0.021772485271689734,0,101.94518059288797,0.06584999997236599,1,0,0
2014-04-01,6696.39990234375,101.51629212838245,0.08029238161660636,0,232.59122294893965,-0.04703023719337946,1,12.422240145556149,0.057180704074584844,0,336.3720429645471,0.03237842175482565,0,283.53326344348824,0.006940458312865479,0,103.78082001560747,-0.0011641708271092233,1,0,0
2014-05-01,7229.9501953125,105.04254289788034,0.15035329587823076,0,230.71011658639597,-0.07355671355332608,1,14.089955075982356,0.05239649080766971,0,337.18043388780507,0.020656566233548897,0,283.51233681687603,-0.00811364420395134,1,106.4703173014091,0.07666209355570437,1,0,0
2014-06-01,7611.35009765625,110.46824317431505,0.1955906809116305,0,228.44854643678096,-0.06634120441751193,1,15.509565018039858,0.03774475642137268,0,337.5768520219083,0.00455022236939802,0,283.05937525547927,-0.0201674570320301,1,109.12830558512732,0.05140841959926069,1,0,0
2014-07-01,7721.2998046875,116.71292321070307,0.2176440024915299,0,226.94311896188393,-0.03054066844877309,1,16.337086363049348,0.016530756441155686,0,337.471787507783,-0.011271282560553361,1,282.3619644331671,-0.025037634890699843,1,110.52866854589908,0.014342151216077058,1,0,0
2014-08-01,7954.35009765625,123.56862235928011,0.22166549280360298,0,226.754468625477,0.01895730353236606,0,16.46464655692216,-0.00839772595704614,1,336.9179768606843,-0.02343948913505372,1,281.6190759872019,-0.02149236360695942,1,110.1635082352073,0.02973624276469228,1,0,0
2014-09-01,7964.7998046875,130.26459653452613,0.20706298428848022,0,228.08034575536712,0.06511879314573174,0,15.854010474100845,-0.02981889620910012,1,336.105483697682,-0.027405652995636753,1,281.1095401803687,-0.010355756228739061,1,108.0251379423149,0.001312847557344785,1,0,0
2014-10-01,8322.2001953125,136.01259307443198,0.17235251877321742,0,230.56207904329128,0.09813412780068555,0,14.771006907595236,-0.04013693595635741,1,335.3428611833139,-0.021890575067289832,1,281.01447571870193,0.00440080629618892,0,104.78078214002264,0.04389485775609779,0,0,0
2014-11-01,8588.25,140.46924368583146,0.11026193803600527,0,233.93222498821595,0.11650691085906001,0,13.558609926934645,-0.03533262232925116,1,334.8597390528253,-0.008184125565954133,1,281.3901961386252,0.01950558092356386,0,100.92751406460937,0.03146832355414734,0,1,0
2014-12-01,8282.7001953125,142.53908434406745,0.02378280129868456,0,237.48667762538693,0.11756946734104276,0,12.746850428110374,-0.01697942732011435,1,334.8656093696565,0.008751350489689395,0,282.1512874882335,0.030329059503856472,0,97.37893174426958,-0.036225964199751416,1,0,0
2015-01-01,8808.900390625,141.72176171636195,-0.07484554334384785,1,240.9166617722492,0.1005561359566228,0,12.617811052730438,0.009140486071179222,0,335.396886100631,0.024885723214119592,0,283.1822872750118,0.034897866511884416,0,94.48022432838178,0.06159359260157245,0,0,1
2015-02-01,8844.599609375,138.33070395744062,-0.13157384191539637,1,243.53640634367537,0.06563280325700162,0,13.296732118838735,0.033830880422894005,0,336.3484332655415,0.03532245182750793,0,284.2329583801907,0.03159846993991381,0,92.8120269218661,0.004044440752540507,0,1,1
2015-03-01,8491.0,134.79851333201063,-0.10851782968501376,1,244.78469800518852,0.022127356730639088,0,14.482831203529955,0.04960546971820213,0,337.39006202641565,0.03796476477365682,0,285.0022090356212,0.022510858785953724,0,92.60536402122713,-0.04080028011655669,0,1,1
2015-04-01,8181.5,132.6723826208704,-0.02272113053022676,1,244.66363462986618,-0.029287628899296234,1,16.164306936458217,0.05700283975507343,0,338.511327988706,0.03305651830390426,0,285.48307834385736,0.007975760310882107,0,93.84769335883982,-0.03713127113041314,0,0,0
2015-05-01,8433.650390625,133.38593356745972,0.06826159703150969,0,243.18169441912656,-0.06578239362205733,1,17.850356529646533,0.05365659566508228,0,339.348305700067,0.021774763196601536,0,285.4949824497657,-0.00705591319866597,1,96.16661128094043,0.030354194198134603,0,0,1
2015-06-01,8368.5,136.69481009277706,0.14077243471816112,0,240.9387852174432,-0.07285386843855937,1,19.331748969318102,0.04034264781066585,0,339.7849627756604,0.0059347095687599044,0,285.0719519496759,-0.019358237374508792,1,98.84617755821719,-0.007755045113392158,0,0,1
2015-07-01,8532.849609375,141.65718483748572,0.18622216112613532,0,239.06496552988392,-0.04738610344466634,1,20.251153852861616,0.01998940783187071,0,339.7201883338443,-0.009974704382857696,1,284.39051684843173,-0.02473922898130655,1,100.65522280396038,0.019448717837749555,0,1,1
2015-08-01,7971.2998046875,147.87240112160546,0.21130429929202982,0,238.2829473655839,-0.001188672513428029,1,20.487952542983614,-0.004887603973588045,1,339.19779221618967,-0.022680155121261508,1,283.64480812178965,-0.021891012446046954,1,100.91484485060576,-0.06807580814164912,0,0,1
2015-09-01,7948.89990234375,154.56474290197747,0.21723731125182286,0,239.01505342342222,0.04757170185845407,0,19.97166804385953,-0.027378175605096308,1,338.3957483605217,-0.02748933062690166,1,283.11305318451343,-0.011360875666130227,1,99.38069493709946,-0.0028140246400839386,0,0,1
2015-10-01,8065.7998046875,160.94248361018262,0.2047008422125534,0,241.04925963913908,0.08594203136722192,0,18.9346161214039,-0.03961092681579083,1,337.6193979477675,-0.02272645964053427,1,282.9844100664067,0.003151669751447605,0,96.5701383086284,0.0145993344636577,0,0,1
2015-11-01,7935.25,166.80886739836356,0.1696813987203348,0,244.14331293092755,0.11090269064268829,0,17.703025314603735,-0.03703399871455197,1,337.10211066496805,-0.009494403148042709,1,283.3225489547928,0.018360102641744636,0,92.9587977340405,-0.016318017023023133,1,0,1
2015-12-01,7946.35009765625,171.07012251076324,0.10997544735669637,0,247.62826075926873,0.11859418517639383,0,16.81440724446731,-0.020229430740952098,1,337.06614708592906,0.007343507511274861,0,284.053246316603,0.029497623836071615,0,89.43788632666033,0.0013978565629991409,1,1,1
2016-01-01,7563.5498046875,173.16580076493682,0.021474508471055243,0,251.1970548350403,0.10851749632152947,0,16.57549560570917,0.005435926897399965,0,337.5575806326856,0.02373109704371154,0,285.06563497380375,0.03453106542335565,0,86.3605257976453,-0.049372085159694434,1,1,0
